paper_id,author_id
paper_1913,author_9439
paper_1913,author_5454
paper_1913,author_9440
paper_1913,author_3550
paper_1913,author_9441
paper_1913,author_9442
paper_1913,author_9443
paper_1913,author_3427
paper_1913,author_2851
paper_1913,author_9444
paper_1913,author_3551
paper_1914,author_9445
paper_1914,author_643
paper_1914,author_9446
paper_1914,author_1268
paper_1914,author_9447
paper_1914,author_794
paper_1915,author_9121
paper_1915,author_2773
paper_1915,author_9118
paper_1915,author_9120
paper_1915,author_9448
paper_1915,author_9449
paper_1915,author_9123
paper_1915,author_9450
paper_1915,author_1290
paper_1915,author_1624
paper_1915,author_1289
paper_1916,author_9451
paper_1916,author_9452
paper_1916,author_8184
paper_1916,author_8011
paper_1916,author_9453
paper_1916,author_137
paper_1916,author_1851
paper_1916,author_5331
paper_1917,author_9454
paper_1917,author_9455
paper_1917,author_9456
paper_1917,author_9457
paper_1917,author_9458
paper_1917,author_9459
paper_1917,author_9460
paper_1917,author_9461
paper_1917,author_9462
paper_1917,author_9463
paper_1917,author_9464
paper_1917,author_9465
paper_1917,author_9466
paper_1917,author_9467
paper_1917,author_9468
paper_1917,author_9469
paper_1917,author_5999
paper_1918,author_9470
paper_1918,author_9471
paper_1918,author_9472
paper_1918,author_9473
paper_1918,author_9474
paper_1919,author_9475
paper_1919,author_9476
paper_1919,author_8572
paper_1919,author_9477
paper_1919,author_9478
paper_1919,author_9479
paper_1919,author_6215
paper_1919,author_9480
paper_1919,author_5895
paper_1920,author_9481
paper_1920,author_9482
paper_1920,author_9483
paper_1920,author_9484
paper_1921,author_9485
paper_1921,author_9486
paper_1921,author_9487
paper_1921,author_6495
paper_1921,author_9488
paper_1921,author_1455
paper_1921,author_9489
paper_1922,author_9490
paper_1922,author_9491
paper_1922,author_3189
paper_1922,author_9492
paper_1922,author_9493
paper_1922,author_9494
paper_1923,author_7376
paper_1923,author_9495
paper_1923,author_4200
paper_1923,author_947
paper_1924,author_9496
paper_1924,author_3432
paper_1924,author_3434
paper_1924,author_3141
paper_1924,author_9497
paper_1924,author_2
paper_1925,author_9498
paper_1925,author_9499
paper_1925,author_9500
paper_1925,author_4464
paper_1925,author_9501
paper_1926,author_9502
paper_1926,author_9503
paper_1926,author_9504
paper_1926,author_9505
paper_1926,author_9506
paper_1926,author_9507
paper_1927,author_9508
paper_1927,author_9509
paper_1927,author_9510
paper_1927,author_9511
paper_1928,author_9512
paper_1928,author_9513
paper_1928,author_9514
paper_1928,author_9515
paper_1928,author_9516
paper_1928,author_9517
paper_1928,author_9518
paper_1928,author_9519
paper_1928,author_9520
paper_1928,author_9521
paper_1928,author_9522
paper_1928,author_9523
paper_1928,author_9524
paper_1928,author_9525
paper_1928,author_9526
paper_1928,author_9527
paper_1928,author_7534
paper_1929,author_9528
paper_1929,author_9529
paper_1929,author_9530
paper_1929,author_9531
paper_1929,author_6140
paper_1930,author_9532
paper_1930,author_9533
paper_1930,author_2671
paper_1930,author_9534
paper_1930,author_2675
paper_1931,author_9535
paper_1931,author_9536
paper_1931,author_9537
paper_1931,author_9538
paper_1931,author_9539
paper_1931,author_9540
paper_1932,author_9541
paper_1932,author_1461
paper_1932,author_4660
paper_1932,author_9542
paper_1932,author_9543
paper_1932,author_7429
paper_1932,author_1160
paper_1933,author_9544
paper_1933,author_9545
paper_1934,author_9546
paper_1934,author_9547
paper_1934,author_9548
paper_1934,author_338
paper_1934,author_9549
paper_1934,author_9550
paper_1934,author_9551
paper_1934,author_9552
paper_1934,author_3587
paper_1934,author_9553
paper_1935,author_2115
paper_1935,author_9554
paper_1936,author_9555
paper_1936,author_9556
paper_1936,author_289
paper_1936,author_9557
paper_1937,author_9558
paper_1937,author_4100
paper_1937,author_9559
paper_1937,author_4098
paper_1937,author_4101
paper_1937,author_4102
paper_1937,author_6487
paper_1938,author_9560
paper_1938,author_9561
paper_1938,author_7106
paper_1938,author_921
paper_1938,author_5331
paper_1939,author_9562
paper_1939,author_1880
paper_1939,author_9563
paper_1939,author_9564
paper_1939,author_9565
paper_1939,author_6967
paper_1940,author_4091
paper_1940,author_9566
paper_1940,author_4090
paper_1940,author_643
paper_1940,author_9567
paper_1940,author_4093
paper_1940,author_3652
paper_1940,author_4088
paper_1940,author_1270
paper_1940,author_9568
paper_1940,author_9569
paper_1940,author_4097
paper_1940,author_4096
paper_1940,author_645
paper_1940,author_646
paper_1940,author_647
paper_1940,author_4095
paper_1940,author_2394
paper_1940,author_3654
paper_1941,author_162
paper_1941,author_9570
paper_1941,author_166
paper_1941,author_9571
paper_1941,author_165
paper_1941,author_163
paper_1941,author_168
paper_1942,author_9572
paper_1942,author_9573
paper_1943,author_9574
paper_1943,author_9575
paper_1943,author_9576
paper_1943,author_9577
paper_1943,author_9578
paper_1944,author_9579
paper_1944,author_9580
paper_1944,author_9581
paper_1944,author_9582
paper_1944,author_9583
paper_1944,author_9584
paper_1945,author_9585
paper_1945,author_9586
paper_1945,author_9587
paper_1945,author_9588
paper_1945,author_9589
paper_1945,author_9199
paper_1945,author_9194
paper_1945,author_9590
paper_1945,author_9198
paper_1945,author_9591
paper_1945,author_3419
paper_1945,author_9201
paper_1945,author_9592
paper_1946,author_9593
paper_1946,author_9594
paper_1946,author_5679
paper_1946,author_9595
paper_1946,author_6323
paper_1946,author_6121
paper_1947,author_9596
paper_1947,author_4567
paper_1947,author_9597
paper_1947,author_2559
paper_1947,author_2667
paper_1947,author_8119
paper_1947,author_4571
paper_1947,author_9598
paper_1947,author_9599
paper_1947,author_4569
paper_1947,author_2564
paper_1947,author_1348
paper_1947,author_9600
paper_1948,author_9601
paper_1948,author_9602
paper_1948,author_9603
paper_1948,author_9604
paper_1948,author_9605
paper_1948,author_9606
paper_1948,author_9607
paper_1948,author_9608
paper_1949,author_9609
paper_1949,author_9610
paper_1949,author_9611
paper_1949,author_6943
paper_1949,author_9612
paper_1950,author_9613
paper_1950,author_9614
paper_1950,author_9615
paper_1951,author_4026
paper_1951,author_9616
paper_1951,author_9617
paper_1951,author_4467
paper_1951,author_2213
paper_1951,author_2210
paper_1951,author_2216
paper_1951,author_2611
paper_1952,author_6801
paper_1952,author_6198
paper_1952,author_187
paper_1952,author_4061
paper_1952,author_2573
paper_1952,author_9618
paper_1952,author_9619
paper_1952,author_631
paper_1952,author_3223
paper_1952,author_189
paper_1953,author_9620
paper_1953,author_9621
paper_1953,author_1199
paper_1953,author_1203
paper_1953,author_9622
paper_1954,author_6898
paper_1954,author_9623
paper_1955,author_8844
paper_1955,author_9624
paper_1955,author_4567
paper_1955,author_9625
paper_1955,author_4566
paper_1955,author_2667
paper_1955,author_4568
paper_1955,author_652
paper_1955,author_1234
paper_1955,author_719
paper_1955,author_4570
paper_1955,author_1233
paper_1956,author_9626
paper_1956,author_9627
paper_1956,author_1875
paper_1956,author_5499
paper_1956,author_9438
paper_1956,author_786
paper_1957,author_9628
paper_1957,author_9629
paper_1957,author_9630
paper_1957,author_9631
paper_1958,author_9632
paper_1958,author_9633
paper_1958,author_5007
paper_1959,author_9634
paper_1959,author_7641
paper_1959,author_9635
paper_1959,author_4006
paper_1959,author_9636
paper_1959,author_9637
paper_1959,author_955
paper_1959,author_9638
paper_1959,author_9639
paper_1959,author_9640
paper_1959,author_9641
paper_1959,author_9642
paper_1959,author_9643
paper_1959,author_9644
paper_1959,author_9645
paper_1959,author_908
paper_1959,author_9646
paper_1959,author_9647
paper_1959,author_9648
paper_1959,author_9649
paper_1959,author_8057
paper_1959,author_9650
paper_1959,author_9651
paper_1959,author_8918
paper_1959,author_9652
paper_1959,author_9653
paper_1959,author_9654
paper_1959,author_8053
paper_1959,author_1332
paper_1959,author_9655
paper_1959,author_9656
paper_1959,author_793
paper_1959,author_9657
paper_1960,author_9658
paper_1960,author_9659
paper_1960,author_9660
paper_1960,author_1231
paper_1960,author_9661
paper_1960,author_9662
paper_1961,author_9663
paper_1961,author_4320
paper_1961,author_4319
paper_1961,author_9664
paper_1961,author_9665
paper_1961,author_9666
paper_1961,author_2712
paper_1961,author_9667
paper_1961,author_9668
paper_1961,author_136
paper_1961,author_1717
paper_1962,author_9669
paper_1962,author_9670
paper_1962,author_9671
paper_1963,author_1723
paper_1963,author_283
paper_1963,author_2754
paper_1963,author_4751
paper_1963,author_1725
paper_1964,author_9672
paper_1964,author_9673
paper_1964,author_5356
paper_1964,author_9674
paper_1964,author_5360
paper_1965,author_367
paper_1965,author_9675
paper_1965,author_9676
paper_1965,author_9677
paper_1965,author_2543
paper_1965,author_122
paper_1965,author_2154
paper_1965,author_119
paper_1966,author_9678
paper_1966,author_103
paper_1966,author_692
paper_1967,author_9679
paper_1967,author_6168
paper_1967,author_4834
paper_1967,author_9680
paper_1967,author_9681
paper_1967,author_7000
paper_1967,author_9682
paper_1967,author_4840
paper_1968,author_1005
paper_1968,author_9683
paper_1968,author_9684
paper_1968,author_9685
paper_1968,author_9686
paper_1968,author_1007
paper_1969,author_9687
paper_1969,author_1268
paper_1969,author_9688
paper_1969,author_2420
paper_1969,author_2419
paper_1969,author_2241
paper_1970,author_9689
paper_1970,author_9690
paper_1970,author_9691
paper_1970,author_9692
paper_1970,author_5683
paper_1970,author_9693
paper_1970,author_9694
paper_1970,author_9695
paper_1970,author_9696
paper_1970,author_9697
paper_1970,author_9698
paper_1970,author_9699
paper_1970,author_9700
paper_1970,author_9701
paper_1971,author_9702
paper_1971,author_9703
paper_1971,author_9704
paper_1971,author_8450
paper_1971,author_9705
paper_1971,author_9706
paper_1971,author_1835
paper_1971,author_4139
paper_1971,author_1836
paper_1972,author_9707
paper_1972,author_9708
paper_1972,author_9709
paper_1973,author_9710
paper_1973,author_648
paper_1973,author_9711
paper_1973,author_5069
paper_1973,author_9712
paper_1973,author_4601
paper_1973,author_5458
paper_1973,author_9713
paper_1973,author_9714
paper_1973,author_1813
paper_1973,author_3804
paper_1973,author_9715
paper_1974,author_9716
paper_1974,author_9717
paper_1974,author_9718
paper_1974,author_9719
paper_1974,author_9720
paper_1974,author_9721
paper_1974,author_437
paper_1974,author_95
paper_1974,author_96
paper_1974,author_9722
paper_1974,author_9723
paper_1974,author_917
paper_1974,author_9724
paper_1974,author_9725
paper_1975,author_9726
paper_1975,author_9727
paper_1976,author_9728
paper_1976,author_9729
paper_1976,author_9730
paper_1976,author_9731
paper_1976,author_9732
paper_1976,author_9733
paper_1976,author_9734
paper_1976,author_1855
paper_1976,author_4501
paper_1977,author_7205
paper_1977,author_9735
paper_1977,author_9736
paper_1977,author_9737
paper_1977,author_5680
paper_1977,author_9738
paper_1977,author_4834
paper_1977,author_8227
paper_1977,author_7208
paper_1977,author_6633
paper_1978,author_1556
paper_1978,author_9739
paper_1978,author_9740
paper_1978,author_4852
paper_1978,author_4863
paper_1978,author_3486
paper_1978,author_9741
paper_1979,author_9742
paper_1979,author_9743
paper_1979,author_9744
paper_1979,author_9745
paper_1979,author_9746
paper_1979,author_9747
paper_1979,author_6088
paper_1979,author_4431
paper_1979,author_9748
paper_1980,author_9749
paper_1981,author_9750
paper_1981,author_9751
paper_1981,author_4383
paper_1981,author_543
paper_1981,author_4385
paper_1981,author_4384
paper_1982,author_9752
paper_1982,author_9753
paper_1982,author_9754
paper_1982,author_9755
paper_1983,author_9756
paper_1983,author_9757
paper_1983,author_9758
paper_1983,author_9759
paper_1984,author_9760
paper_1984,author_9761
paper_1984,author_9762
paper_1985,author_9763
paper_1985,author_9764
paper_1985,author_9765
paper_1985,author_9766
paper_1985,author_9767
paper_1985,author_9768
paper_1985,author_9769
paper_1985,author_9770
paper_1986,author_2044
paper_1986,author_9771
paper_1986,author_2826
paper_1986,author_9772
paper_1986,author_9773
paper_1986,author_6617
paper_1987,author_1073
paper_1987,author_9400
paper_1987,author_1069
paper_1987,author_1068
paper_1987,author_9774
paper_1987,author_1071
paper_1987,author_1075
paper_1987,author_995
paper_1987,author_4807
paper_1987,author_4808
paper_1988,author_9775
paper_1988,author_9776
paper_1988,author_9777
paper_1988,author_3861
paper_1988,author_9778
paper_1988,author_4012
paper_1988,author_9779
paper_1988,author_2762
paper_1988,author_9780
paper_1988,author_9781
paper_1988,author_77
paper_1989,author_9782
paper_1989,author_9783
paper_1989,author_9784
paper_1989,author_9785
paper_1989,author_9786
paper_1989,author_9787
paper_1989,author_9788
paper_1989,author_9789
paper_1990,author_9790
paper_1990,author_9791
paper_1990,author_9792
paper_1990,author_9793
paper_1990,author_9794
paper_1990,author_9795
paper_1990,author_9796
paper_1990,author_9797
paper_1990,author_9798
paper_1990,author_9799
paper_1990,author_9800
paper_1990,author_9801
paper_1990,author_9802
paper_1990,author_9803
paper_1990,author_9804
paper_1990,author_9805
paper_1991,author_9806
paper_1991,author_9807
paper_1991,author_9808
paper_1991,author_9809
paper_1992,author_9810
paper_1992,author_9811
paper_1992,author_9812
paper_1992,author_9813
paper_1992,author_9814
paper_1992,author_3813
paper_1992,author_9815
paper_1992,author_9816
paper_1993,author_9817
paper_1993,author_9818
paper_1993,author_9819
paper_1993,author_7937
paper_1993,author_9820
paper_1993,author_9821
paper_1993,author_9822
paper_1993,author_9823
paper_1993,author_1496
paper_1993,author_9824
paper_1993,author_2734
paper_1993,author_9825
paper_1993,author_9826
paper_1993,author_9428
paper_1993,author_9827
paper_1993,author_9828
paper_1993,author_9829
paper_1993,author_9830
paper_1993,author_9831
paper_1993,author_43
paper_1993,author_9832
paper_1993,author_9833
paper_1993,author_9834
paper_1993,author_508
paper_1993,author_9835
paper_1994,author_9836
paper_1995,author_9837
paper_1995,author_9838
paper_1995,author_9839
paper_1995,author_9840
paper_1995,author_1816
paper_1996,author_6587
paper_1996,author_1311
paper_1996,author_9841
paper_1996,author_9842
paper_1996,author_1327
paper_1996,author_9843
paper_1996,author_1935
paper_1996,author_9844
paper_1996,author_9845
paper_1996,author_8754
paper_1996,author_3828
paper_1997,author_9846
paper_1997,author_9847
paper_1997,author_9848
paper_1997,author_9849
paper_1997,author_2864
paper_1997,author_9850
paper_1997,author_9851
paper_1997,author_9852
paper_1997,author_1577
paper_1998,author_9853
paper_1998,author_9854
paper_1998,author_9855
paper_1998,author_9856
paper_1998,author_9857
paper_1998,author_9858
paper_1998,author_9859
paper_1998,author_9860
paper_1998,author_7078
paper_1998,author_9861
paper_1999,author_1056
paper_1999,author_9862
paper_1999,author_9863
paper_1999,author_9864
paper_1999,author_9865
paper_1999,author_281
paper_2000,author_2396
paper_2000,author_2398
paper_2000,author_2405
paper_2001,author_9866
paper_2001,author_6617
paper_2001,author_9867
paper_2001,author_9868
paper_2001,author_9869
paper_2001,author_1437
paper_2001,author_9870
paper_2001,author_9871
paper_2002,author_9872
paper_2002,author_9873
paper_2002,author_5825
paper_2002,author_7306
paper_2002,author_9874
paper_2003,author_9875
paper_2003,author_9876
paper_2003,author_9877
paper_2003,author_9878
paper_2003,author_9879
paper_2003,author_4796
paper_2003,author_9880
paper_2004,author_9881
paper_2004,author_9882
paper_2004,author_9883
paper_2004,author_9337
paper_2004,author_793
paper_2004,author_9884
paper_2004,author_794
paper_2005,author_9885
paper_2005,author_9886
paper_2005,author_9887
paper_2005,author_4196
paper_2005,author_9888
paper_2005,author_1137
paper_2005,author_3507
paper_2006,author_9889
paper_2006,author_9890
paper_2006,author_9891
paper_2006,author_52
paper_2006,author_6049
paper_2006,author_6050
paper_2007,author_9892
paper_2007,author_9893
paper_2007,author_9894
paper_2008,author_6097
paper_2008,author_6098
paper_2008,author_9895
paper_2008,author_165
paper_2008,author_6100
paper_2008,author_6101
paper_2008,author_6099
paper_2008,author_6103
paper_2008,author_6102
paper_2008,author_6104
paper_2009,author_9896
paper_2009,author_9897
paper_2009,author_9898
paper_2009,author_9899
paper_2009,author_3033
paper_2009,author_1161
paper_2010,author_9900
paper_2010,author_9901
paper_2010,author_6179
paper_2010,author_7946
paper_2010,author_9902
paper_2010,author_9903
paper_2010,author_4971
paper_2010,author_9904
paper_2011,author_9905
paper_2011,author_9906
paper_2011,author_9907
paper_2011,author_9908
paper_2011,author_9909
paper_2011,author_9910
paper_2011,author_9911
paper_2011,author_9912
paper_2011,author_9913
paper_2011,author_9914
paper_2011,author_9915
paper_2011,author_9916
paper_2011,author_9917
paper_2011,author_9918
paper_2011,author_9919
paper_2011,author_9920
paper_2011,author_9921
paper_2012,author_441
paper_2012,author_8690
paper_2012,author_9922
paper_2012,author_9923
paper_2012,author_839
paper_2013,author_9924
paper_2013,author_9925
paper_2013,author_9926
paper_2013,author_9927
paper_2013,author_9928
paper_2013,author_9929
paper_2013,author_5812
paper_2013,author_9930
paper_2013,author_9931
paper_2013,author_9932
paper_2013,author_9933
paper_2013,author_9934
paper_2013,author_5811
paper_2013,author_9935
paper_2013,author_9936
paper_2013,author_9937
paper_2013,author_9938
paper_2013,author_9939
paper_2013,author_9940
paper_2014,author_9941
paper_2014,author_9231
paper_2014,author_9942
paper_2014,author_9943
paper_2014,author_8236
paper_2015,author_9944
paper_2015,author_9945
paper_2015,author_9946
paper_2015,author_8073
paper_2016,author_9947
paper_2016,author_9948
paper_2016,author_9949
paper_2017,author_9950
paper_2018,author_9951
paper_2018,author_9952
paper_2018,author_9953
paper_2018,author_9954
paper_2019,author_9955
paper_2019,author_4023
paper_2019,author_9956
paper_2020,author_9520
paper_2020,author_9521
paper_2020,author_9523
paper_2020,author_9514
paper_2020,author_9512
paper_2020,author_7534
paper_2021,author_9957
paper_2021,author_9958
paper_2021,author_9959
paper_2021,author_9960
paper_2021,author_9961
paper_2022,author_9962
paper_2022,author_9963
paper_2022,author_9964
paper_2023,author_7896
paper_2023,author_1619
paper_2023,author_7984
paper_2023,author_9965
paper_2023,author_9966
paper_2023,author_9967
paper_2023,author_9968
paper_2023,author_7534
paper_2023,author_621
paper_2024,author_5176
paper_2024,author_9969
paper_2024,author_9970
paper_2024,author_6495
paper_2024,author_1138
paper_2025,author_9971
paper_2025,author_5829
paper_2025,author_9972
paper_2025,author_9973
paper_2025,author_6626
paper_2025,author_6250
paper_2025,author_5831
paper_2025,author_793
paper_2025,author_794
paper_2025,author_1137
paper_2026,author_9974
paper_2026,author_9975
paper_2026,author_9976
paper_2026,author_9977
paper_2027,author_9978
paper_2027,author_9979
paper_2027,author_9980
paper_2027,author_9981
paper_2028,author_9982
paper_2029,author_9983
paper_2029,author_9984
paper_2029,author_9985
paper_2029,author_9986
paper_2029,author_9987
paper_2029,author_9988
paper_2029,author_2269
paper_2029,author_9989
paper_2030,author_9990
paper_2030,author_4049
paper_2030,author_1811
paper_2030,author_4190
paper_2030,author_2466
paper_2030,author_2676
paper_2030,author_564
paper_2030,author_1814
paper_2031,author_9991
paper_2031,author_9992
paper_2031,author_357
paper_2032,author_5784
paper_2032,author_5785
paper_2032,author_4070
paper_2032,author_5783
paper_2032,author_4068
paper_2032,author_9993
paper_2032,author_9994
paper_2032,author_9995
paper_2032,author_4066
paper_2032,author_9996
paper_2032,author_9997
paper_2032,author_4077
paper_2032,author_2214
paper_2033,author_9998
paper_2033,author_9999
paper_2033,author_10000
paper_2033,author_10001
paper_2033,author_10002
paper_2033,author_770
paper_2033,author_767
paper_2033,author_10003
paper_2033,author_121
paper_2033,author_10004
paper_2033,author_10005
paper_2033,author_3463
paper_2033,author_768
paper_2034,author_10006
paper_2034,author_10007
paper_2034,author_10008
paper_2034,author_10009
paper_2034,author_10010
paper_2035,author_6818
paper_2035,author_936
paper_2035,author_10011
paper_2035,author_582
paper_2036,author_10012
paper_2036,author_10013
paper_2036,author_9297
paper_2036,author_10014
paper_2037,author_10015
paper_2038,author_10016
paper_2038,author_4199
paper_2038,author_5570
paper_2038,author_564
paper_2038,author_10017
paper_2038,author_1813
paper_2039,author_10018
paper_2039,author_10019
paper_2039,author_10020
paper_2039,author_10021
paper_2039,author_441
paper_2040,author_10022
paper_2040,author_3469
paper_2040,author_10023
paper_2040,author_1064
paper_2040,author_3471
paper_2040,author_350
paper_2040,author_1437
paper_2041,author_10024
paper_2041,author_574
paper_2042,author_10025
paper_2042,author_10026
paper_2042,author_10027
paper_2042,author_10028
paper_2042,author_966
paper_2043,author_10029
paper_2043,author_10030
paper_2043,author_10031
paper_2043,author_10032
paper_2043,author_10033
paper_2043,author_10034
paper_2043,author_10035
paper_2044,author_10036
paper_2044,author_10037
paper_2044,author_10038
paper_2044,author_10039
paper_2044,author_10040
paper_2045,author_10041
paper_2045,author_10042
paper_2045,author_10043
paper_2045,author_10044
paper_2045,author_10045
paper_2045,author_10046
paper_2045,author_9058
paper_2045,author_10047
paper_2045,author_10048
paper_2045,author_10049
paper_2045,author_10050
paper_2045,author_9096
paper_2045,author_9110
paper_2045,author_10051
paper_2046,author_10052
paper_2047,author_10053
paper_2047,author_4086
paper_2047,author_10054
paper_2047,author_10055
paper_2047,author_10056
paper_2047,author_10057
paper_2047,author_10058
paper_2048,author_1766
paper_2048,author_1764
paper_2048,author_1763
paper_2048,author_10059
paper_2048,author_10060
paper_2048,author_10061
paper_2048,author_10062
paper_2048,author_10063
paper_2048,author_10064
paper_2048,author_1768
paper_2049,author_10065
paper_2049,author_10066
paper_2049,author_10067
paper_2049,author_10068
paper_2049,author_10069
paper_2049,author_114
paper_2049,author_10070
paper_2049,author_10071
paper_2049,author_10072
paper_2049,author_10073
paper_2049,author_10074
paper_2049,author_9568
paper_2049,author_10075
paper_2050,author_10076
paper_2050,author_10077
paper_2050,author_10078
paper_2050,author_10079
paper_2050,author_10080
paper_2051,author_10081
paper_2051,author_8063
paper_2051,author_10082
paper_2051,author_10083
paper_2051,author_10084
paper_2051,author_10085
paper_2051,author_10086
paper_2052,author_1901
paper_2052,author_7424
paper_2052,author_7422
paper_2052,author_5587
paper_2052,author_670
paper_2052,author_10087
paper_2053,author_8358
paper_2053,author_10088
paper_2053,author_1690
paper_2053,author_1688
paper_2054,author_10089
paper_2054,author_10090
paper_2054,author_10091
paper_2054,author_10092
paper_2054,author_10093
paper_2054,author_1064
paper_2054,author_350
paper_2054,author_1437
paper_2055,author_10094
paper_2055,author_10095
paper_2055,author_10096
paper_2055,author_1781
paper_2055,author_10097
paper_2056,author_9912
paper_2056,author_793
paper_2056,author_10098
paper_2056,author_6918
paper_2056,author_10099
paper_2056,author_10100
paper_2056,author_5831
paper_2056,author_1165
paper_2057,author_4258
paper_2057,author_5223
paper_2057,author_5224
paper_2057,author_114
paper_2057,author_10101
paper_2058,author_10102
paper_2058,author_221
paper_2059,author_4051
paper_2059,author_10103
paper_2059,author_5673
paper_2059,author_10104
paper_2059,author_4050
paper_2059,author_10105
paper_2059,author_1427
paper_2059,author_10106
paper_2059,author_3665
paper_2059,author_2280
paper_2059,author_1437
paper_2060,author_10107
paper_2060,author_10108
paper_2060,author_10109
paper_2060,author_995
paper_2060,author_4807
paper_2060,author_4808
paper_2060,author_55
paper_2061,author_10110
paper_2061,author_6696
paper_2061,author_3934
paper_2061,author_6697
paper_2061,author_3950
paper_2062,author_10111
paper_2062,author_10112
paper_2062,author_10113
paper_2062,author_10114
paper_2062,author_2032
paper_2063,author_10115
paper_2063,author_9204
paper_2063,author_6409
paper_2063,author_1854
paper_2063,author_2371
paper_2064,author_10116
paper_2064,author_10117
paper_2064,author_10118
paper_2064,author_8009
paper_2064,author_1002
paper_2064,author_10119
paper_2065,author_10120
paper_2065,author_10121
paper_2065,author_10122
paper_2065,author_6357
paper_2065,author_10123
paper_2065,author_10124
paper_2066,author_7167
paper_2066,author_10125
paper_2066,author_10126
paper_2066,author_5313
paper_2066,author_10127
paper_2066,author_5314
paper_2066,author_7169
paper_2067,author_10128
paper_2067,author_10129
paper_2067,author_7394
paper_2067,author_2304
paper_2068,author_1778
paper_2068,author_7421
paper_2068,author_7424
paper_2068,author_6399
paper_2068,author_10130
paper_2068,author_1881
paper_2068,author_7422
paper_2069,author_10131
paper_2069,author_7194
paper_2069,author_10132
paper_2069,author_7197
paper_2070,author_10133
paper_2070,author_10134
paper_2071,author_5801
paper_2071,author_10135
paper_2071,author_10136
paper_2071,author_10137
paper_2071,author_10138
paper_2071,author_909
paper_2071,author_5804
paper_2071,author_1668
paper_2072,author_8997
paper_2072,author_10139
paper_2072,author_10140
paper_2072,author_10141
paper_2072,author_10142
paper_2073,author_10143
paper_2073,author_43
paper_2073,author_4964
paper_2074,author_10144
paper_2074,author_10145
paper_2074,author_10146
paper_2074,author_10147
paper_2074,author_10148
paper_2075,author_10149
paper_2075,author_10150
paper_2075,author_6337
paper_2075,author_10151
paper_2075,author_10152
paper_2075,author_10153
paper_2075,author_3675
paper_2075,author_9816
paper_2075,author_6340
paper_2076,author_10154
paper_2076,author_4199
paper_2076,author_10155
paper_2076,author_1813
paper_2076,author_10156
paper_2077,author_10157
paper_2077,author_5202
paper_2078,author_10158
paper_2078,author_10159
paper_2079,author_10160
paper_2079,author_10161
paper_2079,author_5694
paper_2080,author_10162
paper_2080,author_10163
paper_2080,author_10164
paper_2080,author_8399
paper_2080,author_6025
paper_2080,author_4751
paper_2080,author_10165
paper_2080,author_8379
paper_2081,author_5789
paper_2081,author_10166
paper_2081,author_10167
paper_2081,author_10168
paper_2081,author_765
paper_2081,author_5791
paper_2081,author_10169
paper_2081,author_10170
paper_2081,author_10171
paper_2081,author_10172
paper_2081,author_10173
paper_2081,author_767
paper_2081,author_766
paper_2081,author_768
paper_2081,author_2701
paper_2082,author_10174
paper_2082,author_10175
paper_2082,author_10176
paper_2083,author_10177
paper_2083,author_1270
paper_2083,author_8428
paper_2083,author_643
paper_2083,author_3595
paper_2083,author_10178
paper_2084,author_4149
paper_2084,author_10179
paper_2084,author_10180
paper_2084,author_10181
paper_2084,author_10182
paper_2084,author_2102
paper_2084,author_6629
paper_2084,author_1137
paper_2085,author_10183
paper_2085,author_10184
paper_2085,author_10185
paper_2085,author_3595
paper_2085,author_10186
paper_2086,author_10187
paper_2086,author_2674
paper_2087,author_10188
paper_2087,author_10189
paper_2087,author_10190
paper_2087,author_10191
paper_2087,author_10192
paper_2087,author_10193
paper_2087,author_10194
paper_2087,author_10195
paper_2087,author_10196
paper_2087,author_10197
paper_2087,author_10198
paper_2087,author_10199
paper_2087,author_43
paper_2087,author_909
paper_2087,author_4964
paper_2088,author_10200
paper_2088,author_10201
paper_2088,author_10202
paper_2088,author_10203
paper_2088,author_10204
paper_2088,author_10205
paper_2088,author_10206
paper_2088,author_10207
paper_2088,author_10208
paper_2088,author_10209
paper_2088,author_10210
paper_2088,author_10211
paper_2088,author_10212
paper_2088,author_10213
paper_2089,author_10214
paper_2089,author_10215
paper_2089,author_10216
paper_2089,author_10217
paper_2089,author_10218
paper_2089,author_10219
paper_2089,author_10220
paper_2090,author_1999
paper_2090,author_10216
paper_2090,author_10221
paper_2090,author_10218
paper_2090,author_10220
paper_2091,author_10222
paper_2092,author_10223
paper_2092,author_5038
paper_2092,author_10224
paper_2092,author_4971
paper_2092,author_3023
paper_2092,author_2238
paper_2092,author_10225
paper_2092,author_4966
paper_2092,author_10226
paper_2092,author_10227
paper_2092,author_10228
paper_2092,author_10229
paper_2092,author_10230
paper_2092,author_8680
paper_2092,author_3028
paper_2092,author_10231
paper_2092,author_10232
paper_2092,author_10233
paper_2092,author_2700
paper_2092,author_10234
paper_2092,author_10235
paper_2092,author_7279
paper_2092,author_10236
paper_2092,author_10237
paper_2092,author_10238
paper_2092,author_10239
paper_2092,author_10240
paper_2092,author_10241
paper_2092,author_10242
paper_2092,author_10243
paper_2092,author_8677
paper_2092,author_8686
paper_2092,author_441
paper_2092,author_10244
paper_2092,author_8687
paper_2092,author_4970
paper_2092,author_8682
paper_2092,author_10245
paper_2092,author_4967
paper_2092,author_10246
paper_2092,author_10247
paper_2092,author_10248
paper_2092,author_10249
paper_2092,author_10250
paper_2092,author_10251
paper_2092,author_10252
paper_2092,author_10253
paper_2092,author_10254
paper_2092,author_10255
